objid,ra,dec,u,g,r,i,z,class
1237648721770709044,187.099206676317,0.241863818276199,18.7494,18.71753,18.46717,18.35143,17.8878,QSO
1237648722307121174,186.026235444002,0.750052047727645,18.84135,18.70966,18.38234,18.17902,17.73673,QSO
1237649921113129072,14.8171038350629,15.6378141137727,19.25854,18.98441,18.58803,18.36716,17.79412,QSO
1237649961380347960,47.6851324239859,-8.26451686130238,19.08886,19.01136,18.88457,18.86157,18.41388,QSO
1237649964068044822,55.0021087911126,-5.29642065851211,18.0981,17.90969,17.68758,17.64903,17.21803,QSO
1237650371562635445,195.889656430134,-1.6365423466998,19.34166,19.08861,18.58817,18.37201,17.89998,QSO
1237650372089938022,174.031313616251,-1.38714691126444,19.43958,19.28423,18.95917,18.74189,18.39988,QSO
1237651191889133999,118.872069174817,41.9204298717734,19.47367,19.01224,18.51595,18.35032,17.76684,QSO
1237651191891492951,123.095814180866,46.2580839746915,17.60033,17.47362,17.40034,17.43935,16.84534,QSO
1237651212286558565,257.189913681996,59.9545117150597,19.51131,19.40608,18.88884,18.86426,18.33498,QSO
1237651212287148115,258.03100482845,58.7984692395628,17.9987,18.03116,17.94298,17.97255,17.53605,QSO
1237651212288786473,260.134490154485,55.2250533598803,18.05556,18.01358,17.87145,17.89199,17.36434,QSO
1237651225172050190,257.638384541383,58.7491231116607,19.55852,19.22882,18.57376,18.31606,19.21201,QSO
1237651250410422350,127.837429365567,48.5317931703368,18.00995,17.89307,17.81395,17.91667,17.48279,QSO
1237651250944737397,122.121545288913,44.1317042410723,17.78,17.63362,17.43934,17.5203,17.1278,QSO
1237651252586479717,241.569597237171,51.4154879649869,18.62665,18.38564,17.52833,17.0977,16.66249,QSO
1237651272419115024,118.533156931427,43.2696254966091,17.53678,17.34495,17.2288,17.23524,16.64223,QSO
1237651272441462823,207.779316772399,65.5242757749248,18.68857,18.67348,18.45497,18.42627,17.74943,QSO
1237651273498820784,129.789896145816,54.83459413832,19.54739,18.93326,18.10444,17.73251,17.33912,QSO
1237651273504522359,148.971443901577,63.628528203679,19.24336,19.0988,18.84442,18.71964,18.28378,QSO
1237651273512255551,191.813798244092,67.8247788521152,18.4901,18.50438,18.19961,18.02267,17.56277,QSO
1237651274044014607,161.216008104385,66.6289753193708,18.77829,18.43645,18.06149,17.92729,17.40799,QSO
1237651274044932133,166.363564070023,67.2767818304115,17.42857,17.38661,17.35808,17.4925,16.88968,QSO
1237651495224410119,127.494960285686,51.5123759655781,16.65363,16.49325,16.37397,16.48174,15.8258,QSO
1237651495761477801,127.556050933638,52.094928043682,19.29081,19.07375,18.6538,18.52471,18.04184,QSO
1237651496295137532,120.373217992641,46.4397047075597,19.58522,19.29664,18.93942,18.72482,18.28911,QSO
1237651497370648597,122.728057983123,50.2220991454206,17.02135,17.05098,16.99899,17.0575,16.42461,QSO
1237651505954160684,203.76370406352,1.25706263743558,18.83179,18.75071,18.5155,18.39389,18.01612,QSO
1237651534944993318,125.784895493533,51.3918353583096,18.62521,18.40829,18.21966,18.14944,17.67453,QSO
1237651537632559181,153.863578677509,62.9865531579744,18.95993,18.77267,18.39908,18.19655,17.67841,QSO
1237651538708725897,164.795379234307,65.9820099646739,19.37443,19.00968,18.61315,18.53794,18.18132,QSO
1237651539249725510,188.670637798772,67.8705213188427,18.28001,18.13387,17.81117,17.78435,17.42772,QSO
1237651539261456608,239.900560540985,54.7010538838207,18.56413,18.38869,18.20068,18.28139,17.80891,QSO
1237651539777880143,143.016569186893,61.6810119176726,18.42638,18.05112,17.73674,17.68276,17.3792,QSO
1237651539782598721,164.897917709528,66.9661024865767,17.39402,17.2611,17.25386,17.36371,16.77614,QSO
1237651714260074761,245.486700284678,49.0701891596307,19.46035,19.02331,18.29212,17.92538,17.46471,QSO
1237651714260729887,246.829603287768,47.9064841726805,18.29215,18.17378,17.96543,17.93187,17.52306,QSO
1237651735762632763,192.98541736699,1.88047066832872,18.4035,18.19399,17.9123,17.93809,17.50265,QSO
1237651735762763859,193.202075456286,1.87677458027793,19.59807,19.4371,18.99441,19.00108,18.45708,QSO
1237651735774888047,220.998975806881,1.49897036813591,18.15594,18.14983,17.9207,17.90681,17.40726,QSO
1237651736295768087,184.440684789501,2.35265566225386,18.80003,18.58925,18.24005,18.10263,17.79633,QSO
1237651736296226924,185.489381499756,2.3779082979535,19.51723,19.29563,19.00036,18.9681,18.39569,QSO
1237651736833949774,187.460913646363,2.78132207678404,18.70582,18.61527,18.53163,18.58877,18.02828,QSO
1237651737381306510,211.388677952393,2.96683252039403,18.96374,19.0142,18.75132,18.62411,18.0962,QSO
1237651737390022681,231.277639625532,2.40698817341029,17.8634,17.53399,17.19077,17.17114,16.65375,QSO
1237651737913393173,200.437386719864,3.51547971957148,16.44571,16.31969,16.38262,16.41035,16.10019,QSO
1237651737376391272,200.201634066934,3.04457360269348,17.76512,17.63068,17.4996,17.52402,17.01444,QSO
1237651736852562101,230.035617325753,2.04054008108107,18.59472,18.54988,18.32417,18.36292,17.76728,QSO
1237651752924741860,152.98327466931,1.46755898573133,19.51226,19.49729,19.13238,18.92109,18.39874,QSO
1237651736849285370,222.532372559969,2.36640460120544,19.44072,19.25696,18.73381,18.49792,18.15942,QSO
1237651736844697608,211.928666446385,2.4818895646654,18.79647,18.62173,18.21623,18.09807,17.59639,QSO
1237651736821956783,159.951331871394,2.52276402111791,19.08971,18.75919,18.49179,18.34288,17.75095,QSO
1237651736317329527,233.734210800994,1.50897968951179,18.45016,18.42886,18.19925,18.13936,17.63188,QSO
1237651753456959600,142.2344597904,1.54610720637424,19.15514,18.89939,18.44885,18.38487,17.974,QSO
1237651736316477890,231.815531157659,1.63935471962756,19.21281,18.86685,18.35912,18.12733,17.65348,QSO
1237651736308285547,213.056742092533,2.20059384945819,18.30805,18.14001,17.89217,17.84286,17.31072,QSO
1237651753470066714,172.249406861984,2.0723469301696,18.55281,18.31815,18.03857,18.06121,17.60041,QSO
1237651753473343543,179.702425854971,2.27502835089479,18.41237,18.27104,17.94055,17.8411,17.46851,QSO
1237651736294129684,180.637852098019,2.43326032890776,17.2515,17.25603,17.13147,17.14443,16.74426,QSO
1237651735774036171,218.983548756682,1.62694312611975,19.58887,19.24454,18.67792,18.4681,18.05788,QSO
1237651753998221471,152.372510982149,2.15642578657077,18.95833,18.72409,18.31677,18.16033,17.71311,QSO
1237651754012573801,185.104138057554,2.58900303428028,19.39482,19.05696,18.49461,18.23742,17.86917,QSO
1237651735761322015,189.960903937504,2.00647017336361,18.72626,18.62827,18.23616,18.10117,17.60628,QSO
1237651735759028239,184.732516916424,2.00059308549673,17.50791,17.32723,17.18262,17.30913,16.60274,QSO
1237651735757324497,180.800573573809,1.88925001765736,19.0729,18.7372,18.12396,17.86797,17.46261,QSO
1237651735238410400,221.917393005593,1.09499945151665,18.65059,18.49765,18.3476,18.48057,17.84147,QSO
1237651735226548325,194.700203671239,1.60090920783329,18.61072,18.54077,18.21829,18.08633,17.57857,QSO
1237651715874160830,253.280140558123,43.0821947911178,18.84348,18.79088,18.56295,18.50959,18.0428,QSO
1237651715337617419,253.290854014009,42.3269721831778,18.38037,17.9811,17.64074,17.5491,17.08143,QSO
1237651715334668528,248.364781053919,47.9791829000839,19.19237,19.0922,18.64299,18.48162,18.13154,QSO
1237651540334411932,238.806114271778,56.737920809092,19.0608,18.77739,18.09453,18.05323,17.40975,QSO
1237651540324057224,192.425695425744,68.4482098738333,19.26466,18.99191,18.70773,18.66402,18.10728,QSO
1237651540314947787,143.059121990181,62.3608907017868,18.73582,18.40548,17.83531,17.5636,17.03859,QSO
1237651539796820048,236.394050643678,57.6069826670247,19.39504,18.87788,18.11235,17.79884,17.37988,QSO
1237651539793346830,224.223183559242,62.7367618906245,19.20692,18.75162,18.10016,17.89282,17.53109,QSO
1237651539783516325,169.908736490706,67.587226191505,19.54858,19.37297,18.9815,18.88143,18.47266,QSO
1237651539777945773,143.031489567527,61.927156600028,19.15149,19.11183,18.71611,18.54552,17.89108,QSO
1237651539255623753,220.11894334305,63.5129787966212,18.81666,18.70081,18.22247,17.9518,17.54672,QSO
1237651822716453115,232.122521892035,3.50770178569419,19.17425,19.06471,18.84274,18.8672,18.34572,QSO
1237651539247431843,174.746705390037,67.438031476697,19.18642,19.01788,18.73184,18.65806,18.21354,QSO
1237651823246311580,216.218039954899,4.78431287731322,18.89872,18.90085,18.44034,18.25887,17.75592,QSO
1237651538718490760,218.448968839325,63.5602209325776,19.33179,19.1982,18.68979,18.43456,17.86394,QSO
1237651538717704337,214.898649200326,64.357862670443,18.57912,18.40027,17.96783,17.79493,17.26173,QSO
1237652599025631518,315.173801732862,-6.98144210006011,18.66483,18.49775,18.39183,18.40796,17.93958,QSO
1237648673458421817,243.884393926507,-0.458423132056655,17.01633,16.8166,16.47103,16.01772,15.98409,QSO
1237648702983635149,222.579958123345,-1.11318156537146,19.51487,17.85096,16.79809,16.22154,15.9783,QSO
1237648702984421398,224.347196170201,-1.12284587582785,17.71193,16.43942,15.61998,15.16833,14.8451,QSO
1237648703516442877,213.302863425726,-0.752193667879069,17.9323,16.5513,15.8351,15.42477,15.11726,QSO
1237648703517687861,216.141863181997,-0.633122309725221,18.8744,17.72035,16.84579,16.36815,16.08838,QSO
1237648703524438137,231.617483911017,-0.635959458495392,18.27034,17.72155,17.31716,16.8837,16.76582,QSO
1237648704040534123,184.154436790774,-0.377806644987918,18.71452,17.39962,16.4785,16.05373,15.74422,QSO
1237648704047677462,200.397210100331,-0.218255572858051,17.62374,16.60367,16.09615,15.67568,15.4831,QSO
1237648704049840359,205.389051366992,-0.408912376583239,19.01553,17.24212,16.37196,15.90295,15.60863,QSO
1237648705678213667,245.943069576835,0.887752036129155,19.07316,17.33798,16.44005,15.89485,15.53507,QSO
1237648720678617208,145.132747184406,-0.478697144725422,19.16827,18.82231,18.31858,17.84619,17.68686,QSO
1237648720685301865,160.384805843203,-0.586704796317675,19.52565,19.29625,18.95885,18.52108,18.57694,QSO
1237648721215750274,145.70309304173,-0.0445187414975523,19.32365,17.94729,17.10999,16.59486,16.33794,QSO
1237648722835865677,167.550317899718,1.22440806617476,17.03579,16.45416,15.93722,15.54505,15.39441,QSO
1237649918962892929,8.24385192987438,14.2522046345716,19.09168,18.28101,17.63615,17.154,16.94298,QSO
1237649962991747173,49.3423555790942,-6.89527829730254,19.32832,19.147,18.79666,18.28827,18.26614,QSO
1237649963532353548,57.7816851032701,-5.4436361539016,17.38359,16.66506,16.06594,15.58506,15.33816,QSO
1237650371015671956,172.858687147813,-2.08314314795188,18.9208,17.33802,16.37319,15.87837,15.58903,QSO
1237650371558703219,186.935704652169,-1.86119192518813,18.95594,17.49867,16.68508,16.23085,15.99981,QSO
1237650372089151630,172.200125874658,-1.27799986829872,19.38687,17.85512,17.01005,16.53416,16.25158,QSO
1237650372093018164,181.092234741512,-1.36758348971844,17.85717,17.30997,16.77207,16.26239,16.1281,QSO
1237650760250163330,196.291611274863,-3.53590420253134,17.34163,16.69391,16.1796,15.69896,15.55188,QSO
1237650760779104416,178.104320064037,-3.17922979075582,18.51679,17.92291,17.35749,16.96491,16.77571,QSO
1237650760781201554,182.861791497052,-3.15065868158401,18.75648,17.3993,16.60457,16.26527,16.06919,QSO
1237650762934976634,197.19037641997,-1.51498984267513,18.74394,18.21711,17.67072,17.23728,17.11224,QSO
1237650796217565359,140.521881435024,0.150901970842713,18.98104,17.30594,16.39964,15.89865,15.53271,QSO
1237650796219990144,146.065745776382,0.18367690603957,19.00778,18.41155,17.72708,17.19518,17.01709,QSO
1237651065735217241,149.952365215628,59.71400273404,17.74946,17.43816,17.03174,16.58924,16.5109,QSO
1237651190281797748,126.456447395219,47.1744204719844,17.3195,16.80396,16.17278,15.68695,15.42174,QSO
1237651190285467696,135.408329973656,53.3475620372985,17.37784,17.26963,17.1397,16.87062,16.87295,QSO
1237651191353507940,121.498049227383,44.018528189316,18.56207,16.93523,16.20346,15.74024,15.4554,QSO
1237651191354687536,123.820290894551,46.0752462044216,16.30231,15.0814,14.45778,14.05943,13.7581,QSO
1237651192436293776,144.105715363999,59.4146400936221,19.5493,17.9271,17.05638,16.50699,16.31215,QSO
1237651212287475940,258.548483771929,57.9761127365733,17.00084,16.27532,15.85006,15.49937,15.38185,QSO
1237651212824608876,259.620776010661,57.5728758660182,17.54174,17.01619,16.57384,16.14404,16.00457,QSO
1237651226785284210,262.903095566333,53.3785210078812,18.17095,17.67683,17.17845,16.71381,16.58024,QSO
1237651249880432774,148.175120569434,58.6982715905678,19.16819,18.04878,17.21111,16.74504,16.46123,QSO
1237651250943426825,119.658899197404,41.753455713144,18.57332,17.164,16.49092,16.03198,15.77775,QSO
1237651250976784508,242.467461435837,49.0337230705546,17.08152,15.93823,15.23739,14.85196,14.6133,QSO
1237651252018151683,120.51263010098,43.9944940949984,18.66175,17.60715,16.83191,16.31935,15.97126,QSO
1237651252562165947,136.911404998688,56.7328275253812,19.02307,17.93398,17.19537,16.6843,16.45933,QSO
1237651271361495049,172.512991969609,65.941419693587,18.29963,17.82776,17.45186,17.05581,16.98967,QSO
1237651271890174124,137.098311819467,57.1845178221587,18.49071,17.28921,16.55348,16.09701,15.85741,QSO
1237651272431829033,154.802353512683,63.9674106377648,15.87643,14.9168,14.34369,14.01447,13.78485,QSO
1237651272955527498,117.178452963781,42.7346239971222,18.68399,18.26627,17.62971,17.17683,16.97851,QSO
1237651272959328299,124.216116637114,49.893006650487,17.89564,17.82991,17.49136,17.04156,17.01575,QSO
1237651272970534981,163.482055508169,66.200626611961,17.20682,16.79029,16.49085,16.11491,16.10154,QSO
1237651272971780222,170.207842676965,66.9458243656399,18.18059,17.49406,16.84476,16.40313,16.22297,QSO
1237651272972828760,176.114935047991,67.367554594901,18.74852,17.63202,16.77559,16.28728,15.98319,QSO
1237651273507209431,162.079921590239,66.2925747676189,19.14905,18.83721,18.4011,17.94061,17.93162,QSO
1237651273512255581,191.628978061539,67.7899471679576,19.54385,17.79135,16.90317,16.43598,16.14391,QSO
1237651274052141163,209.182045432021,66.691244326883,18.81116,18.54589,18.06541,17.65535,17.51608,QSO
1237651496296055203,122.171743602932,48.231092626117,19.57553,17.85812,16.80128,16.32009,15.9981,QSO
1237651496831942826,119.722811134824,46.5042020927492,19.00359,18.68993,18.20535,17.64814,17.56801,QSO
1237651497364750398,112.662215565942,38.8123168031392,17.93442,17.36881,16.82871,16.39548,16.16618,QSO
1237651537631772884,150.507381701581,62.1378737795824,18.24117,18.08189,17.99341,17.51665,17.63878,QSO
1237651537644355646,215.690778508477,63.1275492668939,17.81482,17.52658,17.22169,16.9262,16.81934,QSO
1237651538167333043,144.680044437552,60.868834820579,18.91707,17.96288,17.11027,16.61979,16.4031,QSO
1237651539238912177,136.040207912816,58.2576259547794,19.46282,17.65876,16.6344,16.10761,15.80843,QSO
1237651539249332316,186.123139219005,67.7484817523374,18.79376,18.46382,17.94665,17.56189,17.38738,QSO
1237651539257393229,227.276245875603,61.2778040989312,17.72155,16.58768,15.96155,15.50067,15.46329,QSO
1237651702450356390,125.861238989594,51.6014454374911,18.65769,17.92813,17.27774,16.84829,16.60072,QSO
1237651713724776555,248.033745641278,45.8716015761111,18.33501,16.39754,15.50115,15.03099,14.73464,QSO
1237651715871277066,248.20134526629,48.762310351208,18.63969,18.03602,17.31801,16.81015,16.57359,QSO
1237651735773904918,218.658643528709,1.64630599304432,18.23148,17.56243,16.86281,16.40065,16.1635,QSO
1237651737373311155,193.18421604874,3.26266624852733,19.32542,18.51608,17.73251,17.11524,16.93718,QSO
1237651752395538489,170.539168125738,1.28870191279086,18.04852,17.55908,17.13227,16.66496,16.5302,QSO
1237651752951545919,214.192237425532,1.52027999278907,17.90057,16.95246,16.21095,15.7666,15.49698,QSO
1237651753459908691,148.978988648216,1.74063276115329,19.14132,17.4926,16.63414,16.15873,15.87539,QSO
1237651753462399124,154.683370385358,1.90970350654622,19.03823,17.09341,16.14011,15.62747,15.26212,QSO
1237651753470853220,174.108569771588,2.19563153768482,18.2707,17.68867,17.00111,16.53162,16.29544,QSO
1237651753470918752,174.14608913515,2.23384433568287,18.03717,17.32788,16.72295,16.32667,16.11435,QSO
1237651753994813517,144.561723237777,2.00653473878587,17.40452,17.00545,16.57169,16.15086,16.03208,QSO
1237651754010083475,179.456369899819,2.54462619612684,18.83035,18.22014,17.69081,17.25769,17.09358,QSO
1237651754024829195,213.231668418535,2.21798563884197,19.3561,18.32197,17.53342,17.14927,16.79706,QSO
1237651754550493318,187.564668171368,3.04851192658469,18.8461,17.82176,17.10184,16.40149,16.32249,QSO
1237651754559406273,207.996467923868,2.84278058432902,18.69731,17.56905,16.87616,16.39779,16.10216,QSO
1237651755079827560,170.309260264454,3.42965983014211,17.46343,17.2855,17.05161,16.66039,16.66323,QSO
1237651801773703177,156.202399324357,0.593905829077128,18.23551,17.35111,16.82794,16.32458,16.0808,QSO
1237651822175453411,222.696647514258,3.6126162462518,19.33374,18.31589,17.66209,17.20389,16.95451,QSO
1237651822177681442,227.766702562064,3.25809770633402,17.73915,17.64723,17.26834,16.80113,16.74483,QSO
1237651822710292720,218.098516463434,4.23310664053119,19.02114,17.785,16.94818,16.47363,16.18799,QSO
1237651823244869803,212.824952811069,4.9583635193251,18.61135,17.35983,16.62477,16.1025,15.82694,QSO
1237651823246115037,215.657988610557,4.81348294089176,17.98607,16.66057,15.93475,15.43321,15.1511,QSO
1237652598492824000,324.369264756261,-8.63980902885405,19.3197,18.90085,18.32308,17.93555,17.73917,QSO
1237652599037886563,343.203966961363,-9.78160383057163,18.79215,17.06876,16.18918,15.67581,15.32943,QSO
1237652600097866112,311.823620656386,-5.76485726866482,18.28382,18.13369,17.74953,17.18564,17.21453,QSO
1237652600108286116,335.694239413164,-8.32883942478199,17.22436,16.17838,15.57757,15.10353,14.88108,QSO
